ID,Author_Name,Years,Author_ID,Title,Year,School,School_ID,Department_free_text,Department_broad_category,Department CBID,Subject_broad,Root_dissertation,Advisor_Name_1,Advisor_ID_1,Advisor_Role_1,Advisor_Name_2,Advisor_ID_2,Advisor_Role_2,Advisor_Name_3,Advisor_ID_3,Advisor_Role_3,Advisor_Name_4,Advisor_ID_4,Advisor_Role_4,Advisor_Name_5,Advisor_ID_5,Advisor_Role_5,Advisor_Name_6,Advisor_ID_6,Advisor_Role_6,Advisor_Name_7,Advisor_ID_7,Advisor_Role_7,Advisor_Name_8,Advisor_ID_8,Advisor_Role_8,Category_ID,Source Notes,Edition_Details
COMB_006846,"Osseo-Asare, Abena Dove Agyepoma",,CBA000076204,"Bitter Roots: African Science and the Search for Healing Plants in Ghana,
1885--2005",2005,Harvard University,CBA000114966,,,,,,"Brandt, Allan M.",CBA000012184,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131337,,"Advisor: Brandt, Allan M."
COMB_006847,"Seker, Hayati",,CBA000092888,The Effect of Using the History of Science in Science Lessons on Meaningful Learning,2004,Ohio State University,CBA000115204,,,,,,"White, Arthur L.",CBA000109229,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000130301,,"Advisor: White, Arthur L."
COMB_006848,"Menefee, Joan Kuulei",,CBA000068342,"Decoding Distraction: Attention in American Culture, 1871--1916",2005,University of Minnesota,CBA000115146,,,,,,"Augst, Thomas E.",CBA000003796,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131267,,"Advisor: Augst, Thomas E."
COMB_006849,"Gaycken, Oliver Alexander",,CBA000036011,Devices of Curiosity: Cinema and the Scientific Vernacular,2005,University of Chicago,CBA000114764,,,,,,"Gunning, Tom",CBA000041040,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131352,,"Advisor: Gunning, Tom"
COMB_006850,"Mooney, Sharon Fish",,CBA000070871,"Worldviews in Conflict: A Historical and Sociological Analysis of the
Controversy Surrounding Therapeutic Touch in Nursing",2005,University of Rochester School of Nursing,CBA000162522,,,,,,"Schmitt, Madeline",CBA000091233,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131393,,"Advisor: Schmitt, Madeline"
COMB_006851,"Corbin, Devin DeWayne",,CBA000021077,"The Work of Belonging: Agricultural Improvement, Romantic Wilderness, and the Rise of Restorationism in United States Environmental Literature",2005,University of Minnesota,CBA000115146,,,,,,"Ross, Donald, Jr.",CBA000087245,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131258,,"Advisor: Ross, Donald, Jr"
COMB_006852,"Schayegh, Cyrus",,CBA000090744,"Science, Medicine, and Class in the Formation of Semi-Colonial Iran, 1900s--1940s",2004,Columbia University,CBA000119793,,,,,,"Dabashi, Hamid",CBA000022941,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000130340,,"Advisor: Dabashi, Hamid"
COMB_006853,"Cunningham, Michael Doucette",,CBA000022581,"Seashells on the Mountains: Antonio Vallisneri, Fossils, and the Republic of
Letters",2005,University of Connecticut,CBA000162477,,,,,,"Davis, John A.",CBA000023814,Advisor,"Roe, Shirley A.",CBA000086339,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131200,,"Advisors: Davis, John A.; Shirley A. Roe"
COMB_006854,"Wake, Naoko",,CBA000106783,"Private Practices: Harry Stack Sullivan, Homosexuality, and the Limits of
Psychiatric Liberalism",2005,Indiana University,CBA000118764,,,,,,"Capshew, James H.",CBA000016141,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131335,,"Advisor: Capshew, James H."
COMB_006855,"Partridge, Amy Ruth",,CBA000077556,"Public Health for the People: The Use of Exhibition and Performance to Stage
the “Sanitary Idea” in Victorian Britain",2005,Northwestern University,CBA000162366,,,,,,"Davis, Tracy C.",CBA000023863,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131277,,"Advisor: Davis, Tracy C."
COMB_006856,"Milburn, Colin Nazhone",,CBA000069361,Nanovision: Engineering the Future,2005,Harvard University,CBA000114966,,,,,,"Biagioli, Mario",CBA000008875,Advisor,"Greenblatt, Stephen",CBA000039731,Advisor,"Mendelsohn, Everett I.",CBA000068290,Advisor,"Rowland, Ann Weirda",CBA000087746,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131397,,"Advisors: Biagioli, Mario; Stephen Greenblatt; Everett Mendelsohn; Ann Weirda Rowland"
COMB_006857,"Favareau, Donald Francis",,CBA000030903,"A Synthesis of Biosemiotics and Interaction Analysis for the Investigation of
Experience as a Natural Category",2004,"University of California, Los Angeles",CBA000138968,,,,,,"Schumann, John",CBA000092028,Advisor,"Goodwin, Charles",CBA000038610,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000130288,,"Advisors: Schumann, John; Charles Goodwin"
COMB_006858,"Bussolini, Jeffrey",,CBA000014975,"Los Alamos and Wen Ho Lee: Migration, Nation, and Security",2004,"New York, City University of",CBA000118969,,,,,,"Aronowitz, Stanley",CBA000003290,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131354,,"Advisor: Aronowitz, Stanley"
COMB_006859,"Finn, Lisa",,CBA000031983,Risky Subjects: Constructions and Categorizations of Women in Health Care,2004,University of Rochester,CBA000162521,,,,,,"Cartwright, Lisa",CBA000016728,Advisor,"Crimp, Douglas",CBA000022087,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131395,,"Advisors: Cartwright, Lisa; Douglas Crimp"
COMB_006860,"Cerri, Mark M.",,CBA000017485,Recovered Memory: Historical and Theoretical Foundations of the Debate,2004,Saybrook Graduate School and Research Center,CBA000162395,,,,,,"Taylor, Eugene",CBA000100960,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131276,,"Advisor: Taylor, Eugene"
COMB_006861,"Hong, Sungook",,CBA000046944,Forging the scientist-engineer: A professional career of John Ambrose Fleming,,"Seoul National University, Korea",CBA000162397,,,,,,"Kim, Yung Sik",CBA000053759,Advisor,"Buchwald, Jed Zachary",CBA000014078,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000116256,,Supervisors: Yung Sik Kim; Jed Z. Buchwald
COMB_006862,"Keatley, Richard Earl",,CBA000052681,Enjoying the World: Curiosity and the “voyage d'Italie” (1568--1606),2004,Yale University,CBA000115552,,,,,,"Duval, Edwin",CBA000027964,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131079,,"Advisor: Duval, Edwin"
COMB_006863,"Ballantyne, Paul F.",,CBA000004850,"Psychology, Society and the Rise of Ability Testing (1947--2002): From Interactionism to Neo-Vygotskian Approaches",2003,York University (Canada),CBA000162805,,,,,,"Pancher, R.",CBA000076953,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131385,,"Advisor: Pancher, R."
COMB_006865,"Rolston, Scott Laird",,CBA000086625,ALK among the Archs: Alfred Louis Kroeber's Impact within Americanist Archaeology,2003,University of Chicago,CBA000114764,,,,,,"Richards, Robert John",CBA000084940,Advisor,"Stocking, George W.",CBA000098661,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131332,,"Advisor: Richards, Robert J.; Stocking, George W."
COMB_006866,"Richardson, Joseph Earl",,CBA000084974,"John Ruskin, Cultural Authority, and the Scientific Imagination",2002,University of Utah,CBA000162541,,,,,,"Horwitz, Howard",CBA000047324,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131237,,"Advisor: Horwitz, Howard"
COMB_006867,"Evans, J C",,CBA000148662,"Procreation, Pleasure and Provokers of Lust in Early Modern England, 1550--1780",2010,University of Exeter (UK),CBA000162637,,,,,,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131098,,
COMB_006868,"Stolzenberg, Daniel",,CBA000098800,"Egyptian Oedipus:  Antiquarianism, Oriental Studies, and Occult Philosophy in the Work of Athanasius Kircher",2004,Stanford University,CBA000115400,,,,,,"Findlen, Paula",CBA000148912,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131128,,"Advisor: Findlen, Paula"
COMB_006869,"Goodyear, Anne Collins",,CBA000038624,"The Relationship of Art to Science and Technology in the United States, 1957--1971: Five Case Studies",2002,"University of Texas, Austin",CBA000162729,,,,,,"Shiff, Richard A.",CBA000094016,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131355,,"Advisor: Shiff, Richard A."
COMB_006870,"Hewitt, Kimberly Allyn",,CBA000045366,"Psychedelics and Psychosis:  LSD and Changing Ideas of Mental Illness, 1943--1966",2002,"University of Texas, Austin",CBA000162729,,,,,,"Smith, Mark C.",CBA000095876,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131335,,"Advisor: Smith, Mark C."
COMB_006871,"Quiney, Linda J.",,CBA000082601,"“Assistant Angels”: Canadian Women as Voluntary Aid Detachment Nurses during and after the Great War, 1914--1930",2002,University of Ottawa (Canada),CBA000162516,,,,,,"Heap, Ruby",CBA000043915,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131334,,"Advisor: Heap, Ruby"
COMB_006872,"Pohl, Lynn Marie",,CBA000080662,"Bedside Encounters: Ethics and Expertise in Southern Medicine, 1880--1940",2002,Indiana University,CBA000118764,,,,,,"Stowe, Steven M.",CBA000098960,Advisor,"Friedman, Lawrence J.",CBA000149289,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131275,,"Advisor: Friedman, Lawrence; Stowe, Steven"
COMB_006873,"Cohen-Cole, Jamie Nace",,CBA000019992,Thinking about Thinking in Cold War America,2003,Princeton University,CBA000115251,,,,,,"Lunbeck, Elizabeth A.",CBA000153997,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131365,,"Advisor: Lunbeck, Elizabeth"
COMB_006874,"Mahato, Susmita",,CBA000063770,Gothic Pathologies:  Disease and Discourse in Nineteenth-Century Narrative,2003,University of Oregon,CBA000115207,,,,,,"Pyle, Forest",CBA000082400,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131275,,"Advisor: Pyle, Forest"
COMB_006875,"Neeman, Ziv",,CBA000073406,"“Building Profit-Power into This Electronic Brain”: The Early Computer, Programming, and Literature in Cold War Culture",2004,Columbia University,CBA000119793,,,,,,"Douglas, Ann",CBA000026796,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131339,,"Advisor: Douglas, Ann"
COMB_006876,"Daniels, Brian Isaac",,CBA000147620,"A History of Antiquities Ownership in the United States, 1870--1934",2012,University of Pennsylvania,CBA000115228,,,,,,"Igo, Sarah Elizabeth",CBA000048798,Committee Member,"Leventhal, Richard M.",CBA000153539,Advisor,"Hall, Kathleen",CBA000150527,Committee Member,"Hammarberg, Melvyn",CBA000042258,Committee Member,"Kuklick, Henrika",CBA000056549,Committee Member,"Preucel, Robert W",CBA000157156,Committee Member,"Peiss, Kathy L.",CBA000156652,Advisor,"Kuklick, Bruce",CBA000056547,Committee Member,CBA000131273,,"Advisor: Leventhal, Richard M., Peiss, Kathy; Committee Members: Hall, Kathleen, Hammarberg, Melvyn, Kuklick, Bruce, Kuklick, Henrika, Igo, Sarah E., Preucel, Robert W."
COMB_006877,"Knowles, S A",,CBA000152736,"“A Certain Portion of the Whole.” Inspectors, Guardians and Anatomists in East Anglia: 1832--1908",2010,Open University (UK),CBA000162368,,,,,,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131275,,
COMB_006878,"Dowd, Matthew F.",,CBA000026857,Astronomy and <em>Compotus</em> at Oxford University in the Early Thirteenth Century: The Works of Robert Grosseteste,2003,University of Notre Dame,CBA000139094,,,,,,"Crowe, Michael John",CBA000022322,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131014,,"Advisor: Crowe, Michael J."
COMB_006879,"Sambaluk, Nicholas Michael",,CBA000089286,"“What's a Heaven For?” National Public Culture's Role in Shaping US Space Policy, Aerospace Doctrine, and the Future of the Dyna-Soar, 1957--61",2012,University of Kansas,CBA000115061,,,,,,"Lewis, Adrian",CBA000153596,Advisor,"Heilke, Thomas",CBA000150961,Committee Member,"Wilson, Theodore",CBA000161738,Committee Member,"Jahanbani, Sheyda",CBA000151851,Committee Member,"Moran, Jeffrey P.",CBA000155363,Committee Member,,,Advisor,,,Advisor,,,Advisor,CBA000131400,,"Advisor: Lewis, Adrian; Committee Members: Wilson, Theodore, Jahanbani, Sheyda, Moran, Jeffrey, Heilke, Thomas."
COMB_006880,"Driscoll, Catherine Mary",,CBA000027106,Darwinizing Human Nature: Methodological Issues in Sociobiology and Evolutionary Psychology,2003,Rutgers University,CBA000115316,,,,,,"Stich, Stephen P.",CBA000098499,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000130324,,"Advisor: Stich, Stephen P."
COMB_006881,"Kelly, JoAnn",,CBA000152402,"Embodying Agency: The Liberal Will, the Psychophysiological Individual, and Intersubjective Connections in the Victorian Novel",2012,University of Washington,CBA000115526,,,,,,"Blake, Kathleen",CBA000145433,Committee Member,"LaPorte, Charles",CBA000153209,Committee Member,"Woodward, Kathleen",CBA000111361,Committee Member,"Brown, Marshall",CBA000145999,Committee Member,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131237,,"Advisor: Blake, Kathleen; Committee Members: Brown, Marshall, LaPorte, Charles, Woodward, Kathleen."
COMB_006882,"Walker, Lisa Kay",,CBA000106922,"Public Health, Hygiene and the Rise of Preventive Medicine in Late Imperial
Russia, 1874--1912",2003,"University of California, Berkeley",CBA000118094,,,,,,"Zelnik, Reginald E.",CBA000112932,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131277,,"Advisor: Zelnik, Reginald E."
COMB_006883,"Mattingly, James Madison",,CBA000066256,Semiclassical Gravitation Theory: Why Transitional Scientific Theories Are Theories,2002,Indiana University,CBA000118764,,,,,,"Dickson, Michael",CBA000025642,Advisor,"Friedman, Michael L.",CBA000140300,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000130309,,"Advisor: Friedman, Michael; Dickson, Michael"
COMB_006884,"Koski, Cheryl A.",,CBA000055519,The Autobiography of Medical Education: Anatomy of a Genre,2002,University of Tennessee,CBA000115415,,,,,,"Littmann, Mark",CBA000061287,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131393,,"Advisor: Littmann, Mark"
COMB_006885,"DeVun, Leah",,CBA000025397,"John of Rupescissa and the States of Nature: Science, Apocalypse, and Society in the Late Middle Ages",2004,Columbia University,CBA000119793,,,,,,"Bynum, Caroline Walker",CBA000015150,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131004,,"Advisor: Bynum, Caroline Walker"
COMB_006886,"Diaz, Sara P",,CBA000025542,"Gender, Race, and Science: A Feminista Analysis of Women of Color in Science",2012,University of Washington,CBA000115526,,,,,,"Ginorio, Angela B.",CBA000037323,Advisor,"Yee, Shirley J",TEMP_B624E4D4813E,Committee Member,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000130234,,"Advisor: Ginorio, Angela B; Committee Members: Yee, Shirley J., Habell-Pallan, Michelle, Joseph, Ralina L."
COMB_006886,"Diaz, Sara P",,CBA000025542,"Gender, Race, and Science: A Feminista Analysis of Women of Color in Science",2012,University of Washington,CBA000115526,,,,,,"Ginorio, Angela B.",CBA000037323,Advisor,"Yee, Shirley J",TEMP_B624E4D4813E,Committee Member,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000130234,,"Advisor: Ginorio, Angela B; Committee Members: Yee, Shirley J., Habell-Pallan, Michelle, Joseph, Ralina L."
COMB_006887,"Seth, Suman",,CBA000093257,"Principles and Problems: Constructions of Theoretical Physics in Germany, 1890--1918",2003,Princeton University,CBA000115251,,,,,,"Wise, M. Norton",CBA000110724,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131252,,"Advisor: Wise, M. Norton"
COMB_006888,"Sze, Julie",,CBA000100279,Noxious New York: The Racial Politics of Urban Health and Environmental Justice,2003,New York University,CBA000120730,,,,,,"Ross, Andrew",CBA000087227,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131376,,"Advisor: Ross, Andrew"
COMB_006889,"Koerber, Amy Lynn",,CBA000054998,"United States Breast-feeding Education and Promotion, 1978--1999: A Feminist Rhetorical Analysis",2002,University of Minnesota,CBA000115146,,,,,,"Lay, Mary M.",CBA000058576,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131395,,"Advisor: Lay, Mary M."
COMB_006890,"Byrom, Bradley Allen",,CBA000015189,A Vision of Self Support: Disability and the Rehabilitation Movement in Progressive America,2004,University of Iowa,CBA000115031,,,,,,"Stromquist, H. Shelton",CBA000099210,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131336,,"Advisor: Stromquist, H. Shelton"
COMB_006891,"Gerbino, Anthony",,CBA000036446,"François Blondel (1618--1686):  Architecture, Erudition, and Early Modern Science",2002,Columbia University,CBA000119793,,,,,,"Middleton, Robin",CBA000069204,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131161,,"Advisor: Middleton, Robin"
COMB_006892,"Wolford, Kathryn",,CBA000161827,Infective Discourse: Printed Debates Concerning the Spread of Plague in Tudor and Stuart England,2012,Claremont Graduate University,CBA000162265,,,,,,"Ferrell, Lori Anne",CBA000031532,Advisor,"Easton, Patricia Ann",CBA000148328,Committee Member,"Lewis, Daniel",CBA000060307,Committee Member,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131100,,"Advisor: Ferrell, Lori Anne; Committee Members: Easton, Patricia, Lewis, Daniel."
COMB_006893,"Amster, Ellen Jean",,CBA000002102,"Medicine and Sainthood:  Islamic Science, French Colonialism and the Politics of Healing in Morocco, 1877--1935",2003,University of Pennsylvania,CBA000115228,,,,,,"Feierman, Steven",CBA000031063,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000130449,,"Advisor: Feierman, Steven"
COMB_006894,"Skirry, Justin James",,CBA000095252,Descartes on the Metaphysics of Human Nature,2003,"Purdue University (Lafayette, Indiana)",CBA000115258,,,,,,"Cover, J. A.",CBA000021650,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131129,,"Advisor: Cover, J. A."
COMB_006895,"Williams, Christopher",,CBA000109988,"Soviet public health: A case study of Leningrad, 1917-1932",,University of Essex (UK),CBA000162635,,,,,,"Smith, S. A.",CBA000095972,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000116027,,Advisor: S.A. Smith
COMB_006896,"Sweet, Victoria",,CBA000100067,"Body as Plant, Doctor as Gardener: Premodern Medicine in Hildegard of Bingen's “Causes and Cures”",2003,"University of California, San Francisco",CBA000162470,,,,,,"Anderson, Warwick H.",CBA000002333,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131039,,"Advisor: Anderson, Warwick"
COMB_006897,"Hurvitz, Tate J.",,CBA000048399,Factually Speaking: The Rhetoric of Science and the Formation of Subjects in Victorian Writing,2002,"University of California, Riverside",CBA000162614,,,,,,"Childers, Joseph W.",CBA000018582,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131237,,"Advisor: Childers, Joseph W."
COMB_006898,"Wormbs, Nina",,CBA000111451,"Vem alskade Tele-X? Konflikter om satelliter i Norden, 1974--1989",2003,Kungliga Tekniska Hogskolan (Sweden),CBA000162326,,,,,,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131400,,
COMB_006898,"Wormbs, Nina",,CBA000111451,"Vem alskade Tele-X? Konflikter om satelliter i Norden, 1974--1989",2003,Kungliga Tekniska Hogskolan (Sweden),CBA000162326,,,,,,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131400,,
COMB_006899,"Miller, Elisa",,CBA000069516,"In the Name of the Home: Women, Domestic Science, and American Higher Education, 1865--1930",2004,University of Illinois at Urbana-Champaign,CBA000162488,,,,,,"Pleck, Elizabeth",CBA000080497,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,,,Advisor,CBA000131239,,"Advisor: Pleck, Elizabeth"
